ID,RegioS,Perioden,Bevolkingsdichtheid_57
8849,GM0014,2009JJ00,2353
8850,GM0014,2010JJ00,2393
8851,GM0014,2011JJ00,2434
8852,GM0014,2012JJ00,2474
8853,GM0014,2013JJ00,2497
8854,GM0014,2014JJ00,2534
8855,GM0014,2015JJ00,2559
8856,GM0014,2016JJ00,2549
8857,GM0014,2017JJ00,2125
8858,GM0014,2018JJ00,2137
8859,GM0014,2019JJ00,1246
8860,GM0014,2020JJ00,1255
8861,GM0014,2021JJ00,1257
8862,GM0014,2022JJ00,1266
8863,GM0014,2023JJ00,1284
8864,GM0014,2024JJ00,1314
8865,GM0014,2025JJ00,1318
8866,GM0015,1995JJ00,130
8867,GM0015,1996JJ00,131
8868,GM0015,1997JJ00,132
8869,GM0015,1998JJ00,133
8870,GM0015,1999JJ00,134
8871,GM0015,2000JJ00,135
8872,GM0015,2001JJ00,137
8873,GM0015,2002JJ00,141
8874,GM0015,2003JJ00,141
8875,GM0015,2004JJ00,137
8876,GM0015,2005JJ00,139
8877,GM0015,2006JJ00,139
8878,GM0015,2007JJ00,140
8879,GM0015,2008JJ00,141
8880,GM0015,2009JJ00,140
8881,GM0015,2010JJ00,140
8882,GM0015,2011JJ00,141
8883,GM0015,2012JJ00,141
8884,GM0015,2013JJ00,141
8885,GM0015,2014JJ00,140
8886,GM0015,2015JJ00,140
8887,GM0015,2016JJ00,140
8888,GM0015,2017JJ00,140
8889,GM0015,2018JJ00,140
8890,GM0015,2019JJ00,
8891,GM0015,2020JJ00,
8892,GM0015,2021JJ00,
8893,GM0015,2022JJ00,
8894,GM0015,2023JJ00,
8895,GM0015,2024JJ00,
8896,GM0015,2025JJ00,
8897,GM0912,1995JJ00,185
8898,GM0912,1996JJ00,186
8899,GM0912,1997JJ00,185
8900,GM0912,1998JJ00,186
8901,GM0912,1999JJ00,188
8902,GM0912,2000JJ00,189
8903,GM0912,2001JJ00,
8904,GM0912,2002JJ00,
8905,GM0912,2003JJ00,
8906,GM0912,2004JJ00,
8907,GM0912,2005JJ00,
8908,GM0912,2006JJ00,
8909,GM0912,2007JJ00,
8910,GM0912,2008JJ00,
8911,GM0912,2009JJ00,
8912,GM0912,2010JJ00,
8913,GM0912,2011JJ00,
8914,GM0912,2012JJ00,
8915,GM0912,2013JJ00,
8916,GM0912,2014JJ00,
8917,GM0912,2015JJ00,
8918,GM0912,2016JJ00,
8919,GM0912,2017JJ00,
8920,GM0912,2018JJ00,
8921,GM0912,2019JJ00,
8922,GM0912,2020JJ00,
8923,GM0912,2021JJ00,
8924,GM0912,2022JJ00,
8925,GM0912,2023JJ00,
8926,GM0912,2024JJ00,
8927,GM0912,2025JJ00,
8928,GM0913,1995JJ00,253
8929,GM0913,1996JJ00,254
8930,GM0913,1997JJ00,257
8931,GM0913,1998JJ00,256
8932,GM0913,1999JJ00,
8933,GM0913,2000JJ00,
8934,GM0913,2001JJ00,
8935,GM0913,2002JJ00,
8936,GM0913,2003JJ00,
8937,GM0913,2004JJ00,
8938,GM0913,2005JJ00,
8939,GM0913,2006JJ00,
8940,GM0913,2007JJ00,
8941,GM0913,2008JJ00,
8942,GM0913,2009JJ00,
8943,GM0913,2010JJ00,
8944,GM0913,2011JJ00,
8945,GM0913,2012JJ00,
8946,GM0913,2013JJ00,
8947,GM0913,2014JJ00,
8948,GM0913,2015JJ00,
8949,GM0913,2016JJ00,
8950,GM0913,2017JJ00,
8951,GM0913,2018JJ00,
8952,GM0913,2019JJ00,
8953,GM0913,2020JJ00,
8954,GM0913,2021JJ00,
8955,GM0913,2022JJ00,
8956,GM0913,2023JJ00,
8957,GM0913,2024JJ00,
8958,GM0913,2025JJ00,
8959,GM1729,1995JJ00,
8960,GM1729,1996JJ00,
8961,GM1729,1997JJ00,
8962,GM1729,1998JJ00,
8963,GM1729,1999JJ00,212
8964,GM1729,2000JJ00,211
8965,GM1729,2001JJ00,212
8966,GM1729,2002JJ00,211
8967,GM1729,2003JJ00,210
8968,GM1729,2004JJ00,207
8969,GM1729,2005JJ00,206
8970,GM1729,2006JJ00,204
8971,GM1729,2007JJ00,203
8972,GM1729,2008JJ00,201
8973,GM1729,2009JJ00,199
8974,GM1729,2010JJ00,199
8975,GM1729,2011JJ00,198
8976,GM1729,2012JJ00,198
8977,GM1729,2013JJ00,197
8978,GM1729,2014JJ00,198
8979,GM1729,2015JJ00,198
8980,GM1729,2016JJ00,198
8981,GM1729,2017JJ00,196
8982,GM1729,2018JJ00,194
8983,GM1729,2019JJ00,195
8984,GM1729,2020JJ00,194
8985,GM1729,2021JJ00,194
8986,GM1729,2022JJ00,194
8987,GM1729,2023JJ00,194
8988,GM1729,2024JJ00,192
8989,GM1729,2025JJ00,192
8990,GM0158,1995JJ00,224
8991,GM0158,1996JJ00,225
8992,GM0158,1997JJ00,225
8993,GM0158,1998JJ00,225
8994,GM0158,1999JJ00,226
8995,GM0158,2000JJ00,227
8996,GM0158,2001JJ00,229
8997,GM0158,2002JJ00,230
8998,GM0158,2003JJ00,230
8999,GM0158,2004JJ00,230
9000,GM0158,2005JJ00,231
9001,GM0158,2006JJ00,232
9002,GM0158,2007JJ00,232
9003,GM0158,2008JJ00,232
9004,GM0158,2009JJ00,234
9005,GM0158,2010JJ00,234
9006,GM0158,2011JJ00,233
9007,GM0158,2012JJ00,233
9008,GM0158,2013JJ00,232
9009,GM0158,2014JJ00,232
9010,GM0158,2015JJ00,232
9011,GM0158,2016JJ00,232
9012,GM0158,2017JJ00,232
9013,GM0158,2018JJ00,232
9014,GM0158,2019JJ00,232
9015,GM0158,2020JJ00,232
9016,GM0158,2021JJ00,231
9017,GM0158,2022JJ00,232
9018,GM0158,2023JJ00,234
9019,GM0158,2024JJ00,232
9020,GM0158,2025JJ00,231
9021,GM0788,1995JJ00,303
9022,GM0788,1996JJ00,249
9023,GM0788,1997JJ00,241
9024,GM0788,1998JJ00,241
9025,GM0788,1999JJ00,241
9026,GM0788,2000JJ00,242
9027,GM0788,2001JJ00,244
9028,GM0788,2002JJ00,245
9029,GM0788,2003JJ00,244
9030,GM0788,2004JJ00,243
9031,GM0788,2005JJ00,241
9032,GM0788,2006JJ00,240
9033,GM0788,2007JJ00,239
9034,GM0788,2008JJ00,239
9035,GM0788,2009JJ00,238
9036,GM0788,2010JJ00,236
9037,GM0788,2011JJ00,236
9038,GM0788,2012JJ00,236
9039,GM0788,2013JJ00,235
9040,GM0788,2014JJ00,235
9041,GM0788,2015JJ00,234
9042,GM0788,2016JJ00,235
9043,GM0788,2017JJ00,241
9044,GM0788,2018JJ00,244
9045,GM0788,2019JJ00,246
9046,GM0788,2020JJ00,249
9047,GM0788,2021JJ00,
9048,GM0788,2022JJ00,
9049,GM0788,2023JJ00,
9050,GM0788,2024JJ00,
9051,GM0788,2025JJ00,
9052,GM0392,1995JJ00,5031
9053,GM0392,1996JJ00,4987
9054,GM0392,1997JJ00,4978
9055,GM0392,1998JJ00,4991
9056,GM0392,1999JJ00,5005
9057,GM0392,2000JJ00,5042
9058,GM0392,2001JJ00,5039
9059,GM0392,2002JJ00,5020
9060,GM0392,2003JJ00,5019
9061,GM0392,2004JJ00,5026
9062,GM0392,2005JJ00,5005
9063,GM0392,2006JJ00,5015
9064,GM0392,2007JJ00,5013
9065,GM0392,2008JJ00,5036
9066,GM0392,2009JJ00,5068
9067,GM0392,2010JJ00,5116
9068,GM0392,2011JJ00,5156
9069,GM0392,2012JJ00,5195
9070,GM0392,2013JJ00,5239
9071,GM0392,2014JJ00,5309
9072,GM0392,2015JJ00,5360
9073,GM0392,2016JJ00,5422
9074,GM0392,2017JJ00,5459
9075,GM0392,2018JJ00,5476
9076,GM0392,2019JJ00,5529
9077,GM0392,2020JJ00,5585
9078,GM0392,2021JJ00,5573
9079,GM0392,2022JJ00,5576
9080,GM0392,2023JJ00,5662
9081,GM0392,2024JJ00,5739
9082,GM0392,2025JJ00,5776
9083,GM0393,1995JJ00,209
9084,GM0393,1996JJ00,208
9085,GM0393,1997JJ00,267
9086,GM0393,1998JJ00,268
9087,GM0393,1999JJ00,266
9088,GM0393,2000JJ00,275
9089,GM0393,2001JJ00,286
9090,GM0393,2002JJ00,285
9091,GM0393,2003JJ00,287
9092,GM0393,2004JJ00,289
9093,GM0393,2005JJ00,288
9094,GM0393,2006JJ00,285
9095,GM0393,2007JJ00,283
9096,GM0393,2008JJ00,282
9097,GM0393,2009JJ00,282
9098,GM0393,2010JJ00,281
9099,GM0393,2011JJ00,282
9100,GM0393,2012JJ00,284
9101,GM0393,2013JJ00,287
9102,GM0393,2014JJ00,287
9103,GM0393,2015JJ00,289
9104,GM0393,2016JJ00,290
9105,GM0393,2017JJ00,295
9106,GM0393,2018JJ00,305
9107,GM0393,2019JJ00,
9108,GM0393,2020JJ00,
9109,GM0393,2021JJ00,
9110,GM0393,2022JJ00,
9111,GM0393,2023JJ00,
9112,GM0393,2024JJ00,
9113,GM0393,2025JJ00,
9114,GM0394,1995JJ00,577
9115,GM0394,1996JJ00,588
9116,GM0394,1997JJ00,600
9117,GM0394,1998JJ00,604
9118,GM0394,1999JJ00,607
9119,GM0394,2000JJ00,618
9120,GM0394,2001JJ00,631
9121,GM0394,2002JJ00,659
9122,GM0394,2003JJ00,684
9123,GM0394,2004JJ00,711
9124,GM0394,2005JJ00,733
9125,GM0394,2006JJ00,754
9126,GM0394,2007JJ00,772
9127,GM0394,2008JJ00,785
9128,GM0394,2009JJ00,795
9129,GM0394,2010JJ00,799
9130,GM0394,2011JJ00,803
9131,GM0394,2012JJ00,806
9132,GM0394,2013JJ00,807
9133,GM0394,2014JJ00,806
9134,GM0394,2015JJ00,807
9135,GM0394,2016JJ00,811
9136,GM0394,2017JJ00,819
9137,GM0394,2018JJ00,826
9138,GM0394,2019JJ00,781
9139,GM0394,2020JJ00,790
9140,GM0394,2021JJ00,799
9141,GM0394,2022JJ00,808
9142,GM0394,2023JJ00,823
9143,GM0394,2024JJ00,827
9144,GM0394,2025JJ00,838
9145,GM0914,1995JJ00,348
9146,GM0914,1996JJ00,346
9147,GM0914,1997JJ00,344
9148,GM0914,1998JJ00,345
9149,GM0914,1999JJ00,345
9150,GM0914,2000JJ00,351
9151,GM0914,2001JJ00,352
9152,GM0914,2002JJ00,353
9153,GM0914,2003JJ00,354
9154,GM0914,2004JJ00,351
9155,GM0914,2005JJ00,348
9156,GM0914,2006JJ00,349
9157,GM0914,2007JJ00,
9158,GM0914,2008JJ00,
9159,GM0914,2009JJ00,
9160,GM0914,2010JJ00,
9161,GM0914,2011JJ00,
9162,GM0914,2012JJ00,
9163,GM0914,2013JJ00,
9164,GM0914,2014JJ00,
9165,GM0914,2015JJ00,
9166,GM0914,2016JJ00,
9167,GM0914,2017JJ00,
9168,GM0914,2018JJ00,
9169,GM0914,2019JJ00,
9170,GM0914,2020JJ00,
9171,GM0914,2021JJ00,
9172,GM0914,2022JJ00,
9173,GM0914,2023JJ00,
9174,GM0914,2024JJ00,
9175,GM0914,2025JJ00,
9176,GM1655,1995JJ00,
9177,GM1655,1996JJ00,
9178,GM1655,1997JJ00,393
9179,GM1655,1998JJ00,394
9180,GM1655,1999JJ00,397
9181,GM1655,2000JJ00,397
9182,GM1655,2001JJ00,395
9183,GM1655,2002JJ00,397
9184,GM1655,2003JJ00,399
9185,GM1655,2004JJ00,398
9186,GM1655,2005JJ00,396
9187,GM1655,2006JJ00,395
9188,GM1655,2007JJ00,393
9189,GM1655,2008JJ00,395
9190,GM1655,2009JJ00,392
9191,GM1655,2010JJ00,393
9192,GM1655,2011JJ00,393
9193,GM1655,2012JJ00,393
9194,GM1655,2013JJ00,392
9195,GM1655,2014JJ00,394
9196,GM1655,2015JJ00,396
9197,GM1655,2016JJ00,396
9198,GM1655,2017JJ00,397
9199,GM1655,2018JJ00,401
9200,GM1655,2019JJ00,405
9201,GM1655,2020JJ00,407
9202,GM1655,2021JJ00,409
9203,GM1655,2022JJ00,413
9204,GM1655,2023JJ00,417
9205,GM1655,2024JJ00,419
9206,GM1655,2025JJ00,421
9207,GM0789,1995JJ00,510
9208,GM0789,1996JJ00,508
9209,GM0789,1997JJ00,
9210,GM0789,1998JJ00,
9211,GM0789,1999JJ00,
9212,GM0789,2000JJ00,
9213,GM0789,2001JJ00,
9214,GM0789,2002JJ00,
9215,GM0789,2003JJ00,
9216,GM0789,2004JJ00,
9217,GM0789,2005JJ00,
9218,GM0789,2006JJ00,
9219,GM0789,2007JJ00,
9220,GM0789,2008JJ00,
9221,GM0789,2009JJ00,
9222,GM0789,2010JJ00,
9223,GM0789,2011JJ00,
9224,GM0789,2012JJ00,
9225,GM0789,2013JJ00,
9226,GM0789,2014JJ00,
9227,GM0789,2015JJ00,
9228,GM0789,2016JJ00,
9229,GM0789,2017JJ00,
9230,GM0789,2018JJ00,
9231,GM0789,2019JJ00,
9232,GM0789,2020JJ00,
9233,GM0789,2021JJ00,
9234,GM0789,2022JJ00,
9235,GM0789,2023JJ00,
9236,GM0789,2024JJ00,
9237,GM0789,2025JJ00,
9238,GM0159,1995JJ00,340
9239,GM0159,1996JJ00,338
9240,GM0159,1997JJ00,339
9241,GM0159,1998JJ00,340
9242,GM0159,1999JJ00,342
9243,GM0159,2000JJ00,342
9244,GM0159,2001JJ00,
9245,GM0159,2002JJ00,
9246,GM0159,2003JJ00,
9247,GM0159,2004JJ00,
9248,GM0159,2005JJ00,
9249,GM0159,2006JJ00,
9250,GM0159,2007JJ00,
9251,GM0159,2008JJ00,
9252,GM0159,2009JJ00,
9253,GM0159,2010JJ00,
9254,GM0159,2011JJ00,
9255,GM0159,2012JJ00,
9256,GM0159,2013JJ00,
9257,GM0159,2014JJ00,
9258,GM0159,2015JJ00,
9259,GM0159,2016JJ00,
9260,GM0159,2017JJ00,
9261,GM0159,2018JJ00,
9262,GM0159,2019JJ00,
9263,GM0159,2020JJ00,
9264,GM0159,2021JJ00,
9265,GM0159,2022JJ00,
9266,GM0159,2023JJ00,
9267,GM0159,2024JJ00,
9268,GM0159,2025JJ00,
9269,GM0160,1995JJ00,185
9270,GM0160,1996JJ00,188
9271,GM0160,1997JJ00,191
9272,GM0160,1998JJ00,191
9273,GM0160,1999JJ00,192
9274,GM0160,2000JJ00,192
9275,GM0160,2001JJ00,182
9276,GM0160,2002JJ00,183
9277,GM0160,2003JJ00,185
9278,GM0160,2004JJ00,185
9279,GM0160,2005JJ00,185
9280,GM0160,2006JJ00,185
9281,GM0160,2007JJ00,186
9282,GM0160,2008JJ00,186
9283,GM0160,2009JJ00,187
9284,GM0160,2010JJ00,189
9285,GM0160,2011JJ00,190
9286,GM0160,2012JJ00,190
9287,GM0160,2013JJ00,191
9288,GM0160,2014JJ00,191
9289,GM0160,2015JJ00,191
9290,GM0160,2016JJ00,191
9291,GM0160,2017JJ00,193
9292,GM0160,2018JJ00,194
9293,GM0160,2019JJ00,194
9294,GM0160,2020JJ00,195
9295,GM0160,2021JJ00,196
9296,GM0160,2022JJ00,198
9297,GM0160,2023JJ00,200
9298,GM0160,2024JJ00,202
9299,GM0160,2025JJ00,203
9300,GM0243,1995JJ00,967
9301,GM0243,1996JJ00,982
9302,GM0243,1997JJ00,994
9303,GM0243,1998JJ00,1006
9304,GM0243,1999JJ00,1026
9305,GM0243,2000JJ00,1036
9306,GM0243,2001JJ00,1047
9307,GM0243,2002JJ00,1053
9308,GM0243,2003JJ00,1056
9309,GM0243,2004JJ00,1055
9310,GM0243,2005JJ00,1063
9311,GM0243,2006JJ00,1076
9312,GM0243,2007JJ00,1094
9313,GM0243,2008JJ00,1100
9314,GM0243,2009JJ00,1117
9315,GM0243,2010JJ00,1140
9316,GM0243,2011JJ00,1164
9317,GM0243,2012JJ00,1177
9318,GM0243,2013JJ00,1181
9319,GM0243,2014JJ00,1183
9320,GM0243,2015JJ00,1185
9321,GM0243,2016JJ00,1183
9322,GM0243,2017JJ00,1193
9323,GM0243,2018JJ00,1204
9324,GM0243,2019JJ00,1224
9325,GM0243,2020JJ00,1245
9326,GM0243,2021JJ00,1253
9327,GM0243,2022JJ00,1255
9328,GM0243,2023JJ00,1256
9329,GM0243,2024JJ00,1269
9330,GM0243,2025JJ00,1286
9331,GM0523,1995JJ00,1043
9332,GM0523,1996JJ00,1046
9333,GM0523,1997JJ00,1043
9334,GM0523,1998JJ00,1045
9335,GM0523,1999JJ00,1051
9336,GM0523,2000JJ00,1055
9337,GM0523,2001JJ00,1058
9338,GM0523,2002JJ00,1054
9339,GM0523,2003JJ00,1055
9340,GM0523,2004JJ00,1055
9341,GM0523,2005JJ00,1053
9342,GM0523,2006JJ00,1053
9343,GM0523,2007JJ00,1048
9344,GM0523,2008JJ00,1043
9345,GM0523,2009JJ00,1037
9346,GM0523,2010JJ00,1034
9347,GM0523,2011JJ00,1036
9348,GM0523,2012JJ00,1043
9349,GM0523,2013JJ00,1047
9350,GM0523,2014JJ00,1049
9351,GM0523,2015JJ00,1052
9352,GM0523,2016JJ00,1050
9353,GM0523,2017JJ00,1056
9354,GM0523,2018JJ00,1062
9355,GM0523,2019JJ00,1068
9356,GM0523,2020JJ00,1082
9357,GM0523,2021JJ00,1089
9358,GM0523,2022JJ00,1098
9359,GM0523,2023JJ00,1108
9360,GM0523,2024JJ00,1113
9361,GM0523,2025JJ00,1134
9362,GM0017,1995JJ00,407
9363,GM0017,1996JJ00,404
9364,GM0017,1997JJ00,406
9365,GM0017,1998JJ00,408
9366,GM0017,1999JJ00,405
9367,GM0017,2000JJ00,404
9368,GM0017,2001JJ00,407
9369,GM0017,2002JJ00,406
9370,GM0017,2003JJ00,416
9371,GM0017,2004JJ00,417
9372,GM0017,2005JJ00,419
9373,GM0017,2006JJ00,418
9374,GM0017,2007JJ00,412
9375,GM0017,2008JJ00,409
9376,GM0017,2009JJ00,408
9377,GM0017,2010JJ00,406
9378,GM0017,2011JJ00,406
9379,GM0017,2012JJ00,405
9380,GM0017,2013JJ00,410
9381,GM0017,2014JJ00,413
9382,GM0017,2015JJ00,416
9383,GM0017,2016JJ00,420
9384,GM0017,2017JJ00,431
9385,GM0017,2018JJ00,438
9386,GM0017,2019JJ00,
9387,GM0017,2020JJ00,
9388,GM0017,2021JJ00,
9389,GM0017,2022JJ00,
9390,GM0017,2023JJ00,
9391,GM0017,2024JJ00,
9392,GM0017,2025JJ00,
9393,GM0395,1995JJ00,271
9394,GM0395,1996JJ00,271
9395,GM0395,1997JJ00,272
9396,GM0395,1998JJ00,273
9397,GM0395,1999JJ00,275
9398,GM0395,2000JJ00,276
9399,GM0395,2001JJ00,280
9400,GM0395,2002JJ00,284
9401,GM0395,2003JJ00,292
9402,GM0395,2004JJ00,294
9403,GM0395,2005JJ00,292
9404,GM0395,2006JJ00,292
9405,GM0395,2007JJ00,295
9406,GM0395,2008JJ00,295
9407,GM0395,2009JJ00,296
9408,GM0395,2010JJ00,298
9409,GM0395,2011JJ00,300
9410,GM0395,2012JJ00,300
9411,GM0395,2013JJ00,
9412,GM0395,2014JJ00,
9413,GM0395,2015JJ00,
9414,GM0395,2016JJ00,
9415,GM0395,2017JJ00,
9416,GM0395,2018JJ00,
9417,GM0395,2019JJ00,
9418,GM0395,2020JJ00,
9419,GM0395,2021JJ00,
9420,GM0395,2022JJ00,
9421,GM0395,2023JJ00,
9422,GM0395,2024JJ00,
9423,GM0395,2025JJ00,
9424,GM0072,1995JJ00,603
9425,GM0072,1996JJ00,603
9426,GM0072,1997JJ00,606
9427,GM0072,1998JJ00,609
9428,GM0072,1999JJ00,612
9429,GM0072,2000JJ00,612
9430,GM0072,2001JJ00,613
9431,GM0072,2002JJ00,616
9432,GM0072,2003JJ00,618
9433,GM0072,2004JJ00,629
9434,GM0072,2005JJ00,634
9435,GM0072,2006JJ00,625
9436,GM0072,2007JJ00,618
9437,GM0072,2008JJ00,622
9438,GM0072,2009JJ00,627
9439,GM0072,2010JJ00,631
9440,GM0072,2011JJ00,634
9441,GM0072,2012JJ00,633
9442,GM0072,2013JJ00,635
9443,GM0072,2014JJ00,634
9444,GM0072,2015JJ00,632
9445,GM0072,2016JJ00,633
9446,GM0072,2017JJ00,635
9447,GM0072,2018JJ00,632
9448,GM0072,2019JJ00,631
9449,GM0072,2020JJ00,630
9450,GM0072,2021JJ00,633
9451,GM0072,2022JJ00,637
9452,GM0072,2023JJ00,649
9453,GM0072,2024JJ00,650
9454,GM0072,2025JJ00,649
9455,GM0318,1995JJ00,341
9456,GM0318,1996JJ00,345
9457,GM0318,1997JJ00,344
9458,GM0318,1998JJ00,343
9459,GM0318,1999JJ00,342
9460,GM0318,2000JJ00,341
9461,GM0318,2001JJ00,
9462,GM0318,2002JJ00,
9463,GM0318,2003JJ00,
9464,GM0318,2004JJ00,
9465,GM0318,2005JJ00,
9466,GM0318,2006JJ00,
9467,GM0318,2007JJ00,
9468,GM0318,2008JJ00,
9469,GM0318,2009JJ00,
9470,GM0318,2010JJ00,
9471,GM0318,2011JJ00,
9472,GM0318,2012JJ00,
9473,GM0318,2013JJ00,
9474,GM0318,2014JJ00,
9475,GM0318,2015JJ00,
9476,GM0318,2016JJ00,
9477,GM0318,2017JJ00,
9478,GM0318,2018JJ00,
9479,GM0318,2019JJ00,
9480,GM0318,2020JJ00,
9481,GM0318,2021JJ00,
9482,GM0318,2022JJ00,
9483,GM0318,2023JJ00,
9484,GM0318,2024JJ00,
9485,GM0318,2025JJ00,
9486,GM0161,1995JJ00,180
9487,GM0161,1996JJ00,179
9488,GM0161,1997JJ00,179
9489,GM0161,1998JJ00,183
9490,GM0161,1999JJ00,183
9491,GM0161,2000JJ00,185
9492,GM0161,2001JJ00,
9493,GM0161,2002JJ00,
9494,GM0161,2003JJ00,
9495,GM0161,2004JJ00,
9496,GM0161,2005JJ00,
9497,GM0161,2006JJ00,
9498,GM0161,2007JJ00,
9499,GM0161,2008JJ00,
9500,GM0161,2009JJ00,
9501,GM0161,2010JJ00,
9502,GM0161,2011JJ00,
9503,GM0161,2012JJ00,
9504,GM0161,2013JJ00,
9505,GM0161,2014JJ00,
9506,GM0161,2015JJ00,
9507,GM0161,2016JJ00,
9508,GM0161,2017JJ00,
9509,GM0161,2018JJ00,
9510,GM0161,2019JJ00,
9511,GM0161,2020JJ00,
9512,GM0161,2021JJ00,
9513,GM0161,2022JJ00,
9514,GM0161,2023JJ00,
9515,GM0161,2024JJ00,
9516,GM0161,2025JJ00,
9517,GM0244,1995JJ00,498
9518,GM0244,1996JJ00,502
9519,GM0244,1997JJ00,503
9520,GM0244,1998JJ00,504
9521,GM0244,1999JJ00,500
9522,GM0244,2000JJ00,501
9523,GM0244,2001JJ00,502
9524,GM0244,2002JJ00,503
9525,GM0244,2003JJ00,506
9526,GM0244,2004JJ00,510
9527,GM0244,2005JJ00,508
9528,GM0244,2006JJ00,507
9529,GM0244,2007JJ00,504
9530,GM0244,2008JJ00,505
9531,GM0244,2009JJ00,506
9532,GM0244,2010JJ00,510
9533,GM0244,2011JJ00,509
9534,GM0244,2012JJ00,511
9535,GM0244,2013JJ00,510
9536,GM0244,2014JJ00,509
9537,GM0244,2015JJ00,512
9538,GM0244,2016JJ00,515
9539,GM0244,2017JJ00,522
9540,GM0244,2018JJ00,527
9541,GM0244,2019JJ00,528
9542,GM0244,2020JJ00,529
9543,GM0244,2021JJ00,530
9544,GM0244,2022JJ00,533
9545,GM0244,2023JJ00,545
9546,GM0244,2024JJ00,547
9547,GM0244,2025JJ00,552
9548,GM0117,1995JJ00,82
9549,GM0117,1996JJ00,83
9550,GM0117,1997JJ00,85
9551,GM0117,1998JJ00,
9552,GM0117,1999JJ00,
9553,GM0117,2000JJ00,
9554,GM0117,2001JJ00,
9555,GM0117,2002JJ00,
9556,GM0117,2003JJ00,
9557,GM0117,2004JJ00,
9558,GM0117,2005JJ00,
9559,GM0117,2006JJ00,
9560,GM0117,2007JJ00,
9561,GM0117,2008JJ00,
9562,GM0117,2009JJ00,
9563,GM0117,2010JJ00,
9564,GM0117,2011JJ00,
9565,GM0117,2012JJ00,
9566,GM0117,2013JJ00,
9567,GM0117,2014JJ00,
9568,GM0117,2015JJ00,
9569,GM0117,2016JJ00,
9570,GM0117,2017JJ00,
9571,GM0117,2018JJ00,
9572,GM0117,2019JJ00,
9573,GM0117,2020JJ00,
9574,GM0117,2021JJ00,
9575,GM0117,2022JJ00,
9576,GM0117,2023JJ00,
9577,GM0117,2024JJ00,
9578,GM0117,2025JJ00,
9579,GM0245,1995JJ00,336
9580,GM0245,1996JJ00,339
9581,GM0245,1997JJ00,342
9582,GM0245,1998JJ00,351
9583,GM0245,1999JJ00,
9584,GM0245,2000JJ00,
9585,GM0245,2001JJ00,
9586,GM0245,2002JJ00,
9587,GM0245,2003JJ00,
9588,GM0245,2004JJ00,
9589,GM0245,2005JJ00,
9590,GM0245,2006JJ00,
9591,GM0245,2007JJ00,
9592,GM0245,2008JJ00,
9593,GM0245,2009JJ00,
9594,GM0245,2010JJ00,
9595,GM0245,2011JJ00,
9596,GM0245,2012JJ00,
9597,GM0245,2013JJ00,
9598,GM0245,2014JJ00,
9599,GM0245,2015JJ00,
9600,GM0245,2016JJ00,
9601,GM0245,2017JJ00,
9602,GM0245,2018JJ00,
9603,GM0245,2019JJ00,
9604,GM0245,2020JJ00,
9605,GM0245,2021JJ00,
9606,GM0245,2022JJ00,
9607,GM0245,2023JJ00,
9608,GM0245,2024JJ00,
9609,GM0245,2025JJ00,
9610,GM1937,1995JJ00,361
9611,GM1937,1996JJ00,360
9612,GM1937,1997JJ00,371
9613,GM1937,1998JJ00,370
9614,GM1937,1999JJ00,369
9615,GM1937,2000JJ00,401
9616,GM1937,2001JJ00,398
9617,GM1937,2002JJ00,400
9618,GM1937,2003JJ00,429
9619,GM1937,2004JJ00,427
9620,GM1937,2005JJ00,427
9621,GM1937,2006JJ00,425
9622,GM1937,2007JJ00,
9623,GM1937,2008JJ00,
9624,GM1937,2009JJ00,
9625,GM1937,2010JJ00,
9626,GM1937,2011JJ00,
9627,GM1937,2012JJ00,
9628,GM1937,2013JJ00,
9629,GM1937,2014JJ00,
9630,GM1937,2015JJ00,
9631,GM1937,2016JJ00,
9632,GM1937,2017JJ00,
9633,GM1937,2018JJ00,
9634,GM1937,2019JJ00,
9635,GM1937,2020JJ00,
9636,GM1937,2021JJ00,
9637,GM1937,2022JJ00,
9638,GM1937,2023JJ00,
9639,GM1937,2024JJ00,
9640,GM1937,2025JJ00,
9641,GM0396,1995JJ00,1259
9642,GM0396,1996JJ00,1267
9643,GM0396,1997JJ00,1269
9644,GM0396,1998JJ00,1268
9645,GM0396,1999JJ00,1296
9646,GM0396,2000JJ00,1308
9647,GM0396,2001JJ00,1314
9648,GM0396,2002JJ00,1321
9649,GM0396,2003JJ00,1324
9650,GM0396,2004JJ00,1319
9651,GM0396,2005JJ00,1325
9652,GM0396,2006JJ00,1365
9653,GM0396,2007JJ00,1386
9654,GM0396,2008JJ00,1400
9655,GM0396,2009JJ00,1407
9656,GM0396,2010JJ00,1420
9657,GM0396,2011JJ00,1438
9658,GM0396,2012JJ00,1441
9659,GM0396,2013JJ00,1438
9660,GM0396,2014JJ00,1437
9661,GM0396,2015JJ00,1438
9662,GM0396,2016JJ00,1444
9663,GM0396,2017JJ00,1439
9664,GM0396,2018JJ00,1432
9665,GM0396,2019JJ00,1433
9666,GM0396,2020JJ00,1433
9667,GM0396,2021JJ00,1434
9668,GM0396,2022JJ00,1437
9669,GM0396,2023JJ00,1446
9670,GM0396,2024JJ00,1447
9671,GM0396,2025JJ00,1444
9672,GM0397,1995JJ00,2822
9673,GM0397,1996JJ00,2824
9674,GM0397,1997JJ00,2844
9675,GM0397,1998JJ00,2816
9676,GM0397,1999JJ00,2800
9677,GM0397,2000JJ00,2801
9678,GM0397,2001JJ00,2815
