Region,Year,0 to 10 km,>10 to 20 km,>20 to 50km
Gorinchem,2008,-1.0,-1.0,-1.0
Gorinchem,2009,-1.0,-1.0,-1.0
Gorinchem,2010,-1.0,-1.0,-1.0
Gorinchem,2011,-1.0,-1.0,-1.0
Gorinchem,2012,-1.0,-1.0,-1.0
Gorinchem,2013,0.01392293362094323,0.03265025982939504,0.9534268065496617
Gorinchem,2014,-1.0,-1.0,-1.0
Gorinchem,2015,-1.0,-1.0,-1.0
Gorinchem,2016,-1.0,-1.0,-1.0
Gorinchem,2017,0.01455283118715823,0.029370259304992062,0.9560769095078497
Gorinchem,2018,0.01614156236512732,0.028916702632714716,0.954941735002158
Gorinchem,2019,0.016055817081371892,0.02723604572965703,0.9567081371889711
Gorinchem,2020,0.01656688263757894,0.026572623636512752,0.9568604937259084
Gorinchem,2021,-1.0,-1.0,-1.0
Gorinchem,2022,-1.0,-1.0,-1.0
Gorinchem,2023,-1.0,-1.0,-1.0
Gouda,2006,-1.0,-1.0,-1.0
Gouda,2007,-1.0,-1.0,-1.0
Gouda,2008,-1.0,-1.0,-1.0
Gouda,2009,-1.0,-1.0,-1.0
Gouda,2010,-1.0,-1.0,-1.0
Gouda,2011,-1.0,-1.0,-1.0
Gouda,2012,-1.0,-1.0,-1.0
Gouda,2013,0.02044585147078222,0.07505606120564569,0.9044980873235722
Gouda,2014,-1.0,-1.0,-1.0
Gouda,2015,-1.0,-1.0,-1.0
Gouda,2016,-1.0,-1.0,-1.0
Gouda,2017,0.02247598332427044,0.07534287958431514,0.9021811370914143
Gouda,2018,0.02205013005438638,0.07519508157956964,0.902754788366044
Gouda,2019,0.021476820045032045,0.07407193580047343,0.9044512441544945
Gouda,2020,0.021908330931104066,0.07523782069760739,0.9028538483712886
Gouda,2021,-1.0,-1.0,-1.0
Gouda,2022,-1.0,-1.0,-1.0
Gouda,2023,-1.0,-1.0,-1.0
GM0693,2006,-1.0,-1.0,-1.0
GM0693,2007,-1.0,-1.0,-1.0
GM0693,2008,-1.0,-1.0,-1.0
GM0693,2009,-1.0,-1.0,-1.0
GM0693,2010,-1.0,-1.0,-1.0
GM0693,2011,-1.0,-1.0,-1.0
GM0693,2012,-1.0,-1.0,-1.0
GM0693,2013,-1.0,-1.0,-1.0
GM0693,2014,-1.0,-1.0,-1.0
GM0693,2015,-1.0,-1.0,-1.0
GM0693,2016,-1.0,-1.0,-1.0
GM0693,2017,-1.0,-1.0,-1.0
GM0693,2018,-1.0,-1.0,-1.0
GM0693,2019,-1.0,-1.0,-1.0
GM0693,2020,-1.0,-1.0,-1.0
GM0693,2021,-1.0,-1.0,-1.0
GM0693,2022,-1.0,-1.0,-1.0
GM0693,2023,-1.0,-1.0,-1.0
GM0365,2006,-1.0,-1.0,-1.0
GM0365,2007,-1.0,-1.0,-1.0
GM0365,2008,-1.0,-1.0,-1.0
GM0365,2009,-1.0,-1.0,-1.0
GM0365,2010,-1.0,-1.0,-1.0
GM0365,2011,-1.0,-1.0,-1.0
GM0365,2012,-1.0,-1.0,-1.0
GM0365,2013,0.004908747640025173,0.11302706104468219,0.8820641913152926
GM0365,2014,-1.0,-1.0,-1.0
GM0365,2015,-1.0,-1.0,-1.0
GM0365,2016,-1.0,-1.0,-1.0
GM0365,2017,-1.0,-1.0,-1.0
GM0365,2018,-1.0,-1.0,-1.0
GM0365,2019,-1.0,-1.0,-1.0
GM0365,2020,-1.0,-1.0,-1.0
GM0365,2021,-1.0,-1.0,-1.0
GM0365,2022,-1.0,-1.0,-1.0
GM0365,2023,-1.0,-1.0,-1.0
Grave,2006,-1.0,-1.0,-1.0
Grave,2007,-1.0,-1.0,-1.0
Grave,2008,-1.0,-1.0,-1.0
Grave,2009,-1.0,-1.0,-1.0
Grave,2010,-1.0,-1.0,-1.0
Grave,2011,-1.0,-1.0,-1.0
Grave,2012,-1.0,-1.0,-1.0
Grave,2013,0.01858019281332165,0.1437335670464505,0.8376862401402279
Grave,2014,-1.0,-1.0,-1.0
Grave,2015,-1.0,-1.0,-1.0
Grave,2016,-1.0,-1.0,-1.0
Grave,2017,0.01892744479495268,0.13706624605678233,0.844006309148265
Grave,2018,0.02008407286314806,0.1398100576054803,0.8401058695313716
Grave,2019,0.020604395604395608,0.14239926739926742,0.836996336996337
Grave,2020,0.021703089675960813,0.14604370761115298,0.8322532027128863
Grave,2021,-1.0,-1.0,-1.0
Grave,2022,-1.0,-1.0,-1.0
Grave,2023,-1.0,-1.0,-1.0
GM0517,2006,-1.0,-1.0,-1.0
GM0517,2007,-1.0,-1.0,-1.0
GM0517,2008,-1.0,-1.0,-1.0
GM0517,2009,-1.0,-1.0,-1.0
GM0517,2010,-1.0,-1.0,-1.0
GM0517,2011,-1.0,-1.0,-1.0
GM0517,2012,-1.0,-1.0,-1.0
GM0517,2013,-1.0,-1.0,-1.0
GM0517,2014,-1.0,-1.0,-1.0
GM0517,2015,-1.0,-1.0,-1.0
GM0517,2016,-1.0,-1.0,-1.0
GM0517,2017,-1.0,-1.0,-1.0
GM0517,2018,-1.0,-1.0,-1.0
GM0517,2019,-1.0,-1.0,-1.0
GM0517,2020,-1.0,-1.0,-1.0
GM0517,2021,-1.0,-1.0,-1.0
GM0517,2022,-1.0,-1.0,-1.0
GM0517,2023,-1.0,-1.0,-1.0
's-Gravenhage,2006,-1.0,-1.0,-1.0
's-Gravenhage,2007,-1.0,-1.0,-1.0
's-Gravenhage,2008,-1.0,-1.0,-1.0
's-Gravenhage,2009,-1.0,-1.0,-1.0
's-Gravenhage,2010,-1.0,-1.0,-1.0
's-Gravenhage,2011,-1.0,-1.0,-1.0
's-Gravenhage,2012,-1.0,-1.0,-1.0
's-Gravenhage,2013,0.1621934533207031,0.15177349752657615,0.6860330491527208
's-Gravenhage,2014,-1.0,-1.0,-1.0
's-Gravenhage,2015,-1.0,-1.0,-1.0
's-Gravenhage,2016,-1.0,-1.0,-1.0
's-Gravenhage,2017,0.16357876547950465,0.1494672170490544,0.6869540174714409
's-Gravenhage,2018,0.16395779868833762,0.1518867027849064,0.6841554985267561
's-Gravenhage,2019,0.16020001852023333,0.14779146217242337,0.6920085193073432
's-Gravenhage,2020,0.16294763361526002,0.14765161058124887,0.689400755803491
's-Gravenhage,2021,-1.0,-1.0,-1.0
's-Gravenhage,2022,-1.0,-1.0,-1.0
's-Gravenhage,2023,-1.0,-1.0,-1.0
GM0240,2006,-1.0,-1.0,-1.0
GM0240,2007,-1.0,-1.0,-1.0
GM0240,2008,-1.0,-1.0,-1.0
GM0240,2009,-1.0,-1.0,-1.0
GM0240,2010,-1.0,-1.0,-1.0
GM0240,2011,-1.0,-1.0,-1.0
GM0240,2012,-1.0,-1.0,-1.0
GM0240,2013,-1.0,-1.0,-1.0
GM0240,2014,-1.0,-1.0,-1.0
GM0240,2015,-1.0,-1.0,-1.0
GM0240,2016,-1.0,-1.0,-1.0
GM0240,2017,-1.0,-1.0,-1.0
GM0240,2018,-1.0,-1.0,-1.0
GM0240,2019,-1.0,-1.0,-1.0
GM0240,2020,-1.0,-1.0,-1.0
GM0240,2021,-1.0,-1.0,-1.0
GM0240,2022,-1.0,-1.0,-1.0
GM0240,2023,-1.0,-1.0,-1.0
GM0241,2006,-1.0,-1.0,-1.0
GM0241,2007,-1.0,-1.0,-1.0
GM0241,2008,-1.0,-1.0,-1.0
GM0241,2009,-1.0,-1.0,-1.0
GM0241,2010,-1.0,-1.0,-1.0
GM0241,2011,-1.0,-1.0,-1.0
GM0241,2012,-1.0,-1.0,-1.0
GM0241,2013,0.05467928496319664,0.13853838065194535,0.806782334384858
GM0241,2014,-1.0,-1.0,-1.0
GM0241,2015,-1.0,-1.0,-1.0
GM0241,2016,-1.0,-1.0,-1.0
GM0241,2017,-1.0,-1.0,-1.0
GM0241,2018,-1.0,-1.0,-1.0
GM0241,2019,-1.0,-1.0,-1.0
GM0241,2020,-1.0,-1.0,-1.0
GM0241,2021,-1.0,-1.0,-1.0
GM0241,2022,-1.0,-1.0,-1.0
GM0241,2023,-1.0,-1.0,-1.0
Groningen,2006,-1.0,-1.0,-1.0
Groningen,2007,-1.0,-1.0,-1.0
Groningen,2008,-1.0,-1.0,-1.0
Groningen,2009,-1.0,-1.0,-1.0
Groningen,2010,-1.0,-1.0,-1.0
Groningen,2011,-1.0,-1.0,-1.0
Groningen,2012,-1.0,-1.0,-1.0
Groningen,2013,0.38736979166666663,0.11002604166666664,0.5026041666666666
Groningen,2014,-1.0,-1.0,-1.0
Groningen,2015,-1.0,-1.0,-1.0
Groningen,2016,-1.0,-1.0,-1.0
Groningen,2017,0.407514450867052,0.09942196531791907,0.4930635838150289
Groningen,2018,0.4163357912648894,0.09926262053318206,0.4844015882019285
Groningen,2019,0.3921457029026751,0.12066021627774616,0.4871940808195788
Groningen,2020,0.38495332235035695,0.12465678198791873,0.4903898956617243
Groningen,2021,-1.0,-1.0,-1.0
Groningen,2022,-1.0,-1.0,-1.0
Groningen,2023,-1.0,-1.0,-1.0
GM0015,2006,-1.0,-1.0,-1.0
GM0015,2007,-1.0,-1.0,-1.0
GM0015,2008,-1.0,-1.0,-1.0
GM0015,2009,-1.0,-1.0,-1.0
GM0015,2010,-1.0,-1.0,-1.0
GM0015,2011,-1.0,-1.0,-1.0
GM0015,2012,-1.0,-1.0,-1.0
GM0015,2013,0.019136139967195192,0.16019682886823403,0.8206670311645708
GM0015,2014,-1.0,-1.0,-1.0
GM0015,2015,-1.0,-1.0,-1.0
GM0015,2016,-1.0,-1.0,-1.0
GM0015,2017,0.017644253695755844,0.15402956604673343,0.8283261802575107
GM0015,2018,0.01822429906542056,0.155607476635514,0.8261682242990654
GM0015,2019,-1.0,-1.0,-1.0
GM0015,2020,-1.0,-1.0,-1.0
GM0015,2021,-1.0,-1.0,-1.0
GM0015,2022,-1.0,-1.0,-1.0
GM0015,2023,-1.0,-1.0,-1.0
Gulpen-Wittem,2006,-1.0,-1.0,-1.0
Gulpen-Wittem,2007,-1.0,-1.0,-1.0
Gulpen-Wittem,2008,-1.0,-1.0,-1.0
Gulpen-Wittem,2009,-1.0,-1.0,-1.0
Gulpen-Wittem,2010,-1.0,-1.0,-1.0
Gulpen-Wittem,2011,-1.0,-1.0,-1.0
Gulpen-Wittem,2012,-1.0,-1.0,-1.0
Gulpen-Wittem,2013,0.07542768273716952,0.5754276827371695,0.34914463452566097
Gulpen-Wittem,2014,-1.0,-1.0,-1.0
Gulpen-Wittem,2015,-1.0,-1.0,-1.0
Gulpen-Wittem,2016,-1.0,-1.0,-1.0
Gulpen-Wittem,2017,0.07147862648913805,0.55010511562719,0.37841625788367206
Gulpen-Wittem,2018,0.07079037800687285,0.5353951890034364,0.3938144329896907
Gulpen-Wittem,2019,0.07137954701441317,0.5332875772134522,0.3953328757721345
Gulpen-Wittem,2020,0.07243460764587525,0.5358819584171698,0.3916834339369551
Gulpen-Wittem,2021,-1.0,-1.0,-1.0
Gulpen-Wittem,2022,-1.0,-1.0,-1.0
Gulpen-Wittem,2023,-1.0,-1.0,-1.0
Haaksbergen,2006,-1.0,-1.0,-1.0
Haaksbergen,2007,-1.0,-1.0,-1.0
Haaksbergen,2008,-1.0,-1.0,-1.0
Haaksbergen,2009,-1.0,-1.0,-1.0
Haaksbergen,2010,-1.0,-1.0,-1.0
Haaksbergen,2011,-1.0,-1.0,-1.0
Haaksbergen,2012,-1.0,-1.0,-1.0
Haaksbergen,2013,0.03446601941747573,0.28737864077669906,0.6781553398058252
Haaksbergen,2014,-1.0,-1.0,-1.0
Haaksbergen,2015,-1.0,-1.0,-1.0
Haaksbergen,2016,-1.0,-1.0,-1.0
Haaksbergen,2017,0.025574338968357178,0.3042912873862159,0.6701343736454269
Haaksbergen,2018,0.026050420168067228,0.2945378151260504,0.6794117647058823
Haaksbergen,2019,0.026016260162601626,0.3040650406504065,0.6699186991869919
Haaksbergen,2020,0.026877470355731226,0.29486166007905135,0.6782608695652174
Haaksbergen,2021,-1.0,-1.0,-1.0
Haaksbergen,2022,-1.0,-1.0,-1.0
Haaksbergen,2023,-1.0,-1.0,-1.0
GM0788,2006,-1.0,-1.0,-1.0
GM0788,2007,-1.0,-1.0,-1.0
GM0788,2008,-1.0,-1.0,-1.0
GM0788,2009,-1.0,-1.0,-1.0
GM0788,2010,-1.0,-1.0,-1.0
GM0788,2011,-1.0,-1.0,-1.0
GM0788,2012,-1.0,-1.0,-1.0
GM0788,2013,0.04120925519337949,0.23306873838878567,0.7257220064178348
GM0788,2014,-1.0,-1.0,-1.0
GM0788,2015,-1.0,-1.0,-1.0
GM0788,2016,-1.0,-1.0,-1.0
GM0788,2017,0.042427902763098296,0.23856258493130003,0.7190095123056017
GM0788,2018,0.037097250960685786,0.23943245639964528,0.7234702926396689
GM0788,2019,0.03773859828063529,0.24406236339793094,0.7181990383214338
GM0788,2020,0.036715525828945494,0.2551586736872065,0.708125800483848
GM0788,2021,-1.0,-1.0,-1.0
GM0788,2022,-1.0,-1.0,-1.0
GM0788,2023,-1.0,-1.0,-1.0
Haarlem,2006,-1.0,-1.0,-1.0
Haarlem,2007,-1.0,-1.0,-1.0
Haarlem,2008,-1.0,-1.0,-1.0
Haarlem,2009,-1.0,-1.0,-1.0
Haarlem,2010,-1.0,-1.0,-1.0
Haarlem,2011,-1.0,-1.0,-1.0
Haarlem,2012,-1.0,-1.0,-1.0
Haarlem,2013,0.049836460664486146,0.2838698571182648,0.6662936822172492
Haarlem,2014,-1.0,-1.0,-1.0
Haarlem,2015,-1.0,-1.0,-1.0
Haarlem,2016,-1.0,-1.0,-1.0
Haarlem,2017,0.048145161290322584,0.3108064516129032,0.6410483870967741
Haarlem,2018,0.04779933743492665,0.29397381290424357,0.6582268496608298
Haarlem,2019,0.04831065586301789,0.3000305763644703,0.6516587677725119
Haarlem,2020,0.047984501900007456,0.2934952686088965,0.658520229491096
Haarlem,2021,-1.0,-1.0,-1.0
Haarlem,2022,-1.0,-1.0,-1.0
Haarlem,2023,-1.0,-1.0,-1.0
GM0393,2006,-1.0,-1.0,-1.0
GM0393,2007,-1.0,-1.0,-1.0
GM0393,2008,-1.0,-1.0,-1.0
GM0393,2009,-1.0,-1.0,-1.0
GM0393,2010,-1.0,-1.0,-1.0
GM0393,2011,-1.0,-1.0,-1.0
GM0393,2012,-1.0,-1.0,-1.0
GM0393,2013,0.07475490196078431,0.40257352941176466,0.522671568627451
GM0393,2014,-1.0,-1.0,-1.0
GM0393,2015,-1.0,-1.0,-1.0
GM0393,2016,-1.0,-1.0,-1.0
GM0393,2017,0.086278071334214,0.4107496697490092,0.5029722589167768
GM0393,2018,0.08301734570391288,0.3928196853569988,0.5241629689390884
GM0393,2019,-1.0,-1.0,-1.0
GM0393,2020,-1.0,-1.0,-1.0
GM0393,2021,-1.0,-1.0,-1.0
GM0393,2022,-1.0,-1.0,-1.0
GM0393,2023,-1.0,-1.0,-1.0
Haarlemmermeer,2006,-1.0,-1.0,-1.0
Haarlemmermeer,2007,-1.0,-1.0,-1.0
Haarlemmermeer,2008,-1.0,-1.0,-1.0
Haarlemmermeer,2009,-1.0,-1.0,-1.0
Haarlemmermeer,2010,-1.0,-1.0,-1.0
Haarlemmermeer,2011,-1.0,-1.0,-1.0
Haarlemmermeer,2012,-1.0,-1.0,-1.0
Haarlemmermeer,2013,0.08313696612665686,0.1938880706921944,0.7229749631811487
Haarlemmermeer,2014,-1.0,-1.0,-1.0
Haarlemmermeer,2015,-1.0,-1.0,-1.0
Haarlemmermeer,2016,-1.0,-1.0,-1.0
Haarlemmermeer,2017,0.07792474813241039,0.2095812487149613,0.7124940031526283
Haarlemmermeer,2018,0.07605426719240795,0.20610840072178038,0.7178373320858116
Haarlemmermeer,2019,0.07758620689655173,0.21316614420062693,0.7092476489028213
Haarlemmermeer,2020,0.07900432900432901,0.21161191749427044,0.7093837535014006
Haarlemmermeer,2021,-1.0,-1.0,-1.0
Haarlemmermeer,2022,-1.0,-1.0,-1.0
Haarlemmermeer,2023,-1.0,-1.0,-1.0
GM0914,2006,-1.0,-1.0,-1.0
GM0914,2007,-1.0,-1.0,-1.0
GM0914,2008,-1.0,-1.0,-1.0
GM0914,2009,-1.0,-1.0,-1.0
GM0914,2010,-1.0,-1.0,-1.0
GM0914,2011,-1.0,-1.0,-1.0
GM0914,2012,-1.0,-1.0,-1.0
GM0914,2013,-1.0,-1.0,-1.0
GM0914,2014,-1.0,-1.0,-1.0
GM0914,2015,-1.0,-1.0,-1.0
GM0914,2016,-1.0,-1.0,-1.0
GM0914,2017,-1.0,-1.0,-1.0
GM0914,2018,-1.0,-1.0,-1.0
GM0914,2019,-1.0,-1.0,-1.0
GM0914,2020,-1.0,-1.0,-1.0
GM0914,2021,-1.0,-1.0,-1.0
GM0914,2022,-1.0,-1.0,-1.0
GM0914,2023,-1.0,-1.0,-1.0
Halderberge,2006,-1.0,-1.0,-1.0
Halderberge,2007,-1.0,-1.0,-1.0
Halderberge,2008,-1.0,-1.0,-1.0
Halderberge,2009,-1.0,-1.0,-1.0
Halderberge,2010,-1.0,-1.0,-1.0
Halderberge,2011,-1.0,-1.0,-1.0
Halderberge,2012,-1.0,-1.0,-1.0
Halderberge,2013,0.05106382978723404,0.12127659574468085,0.8276595744680851
Halderberge,2014,-1.0,-1.0,-1.0
Halderberge,2015,-1.0,-1.0,-1.0
Halderberge,2016,-1.0,-1.0,-1.0
Halderberge,2017,0.05011177347242921,0.12239195230998512,0.8274962742175858
Halderberge,2018,0.04958217270194986,0.12609099350046427,0.8243268337975859
Halderberge,2019,0.04900376952073236,0.12224017232094775,0.8287560581583198
Halderberge,2020,0.05198504539789923,0.1246216841730461,0.8233932704290546
Halderberge,2021,-1.0,-1.0,-1.0
Halderberge,2022,-1.0,-1.0,-1.0
Halderberge,2023,-1.0,-1.0,-1.0
Hardenberg,2006,-1.0,-1.0,-1.0
Hardenberg,2007,-1.0,-1.0,-1.0
Hardenberg,2008,-1.0,-1.0,-1.0
Hardenberg,2009,-1.0,-1.0,-1.0
Hardenberg,2010,-1.0,-1.0,-1.0
Hardenberg,2011,-1.0,-1.0,-1.0
Hardenberg,2012,-1.0,-1.0,-1.0
Hardenberg,2013,0.02242345838723588,0.07546356188012075,0.9021129797326434
Hardenberg,2014,-1.0,-1.0,-1.0
Hardenberg,2015,-1.0,-1.0,-1.0
Hardenberg,2016,-1.0,-1.0,-1.0
Hardenberg,2017,0.02321981424148607,0.07275541795665635,0.9040247678018576
Hardenberg,2018,0.02265131823245451,0.0727812848124768,0.9045673969550686
Hardenberg,2019,0.022270901788974073,0.07301935012778385,0.904709748083242
Hardenberg,2020,0.022767698327997153,0.07399501956599075,0.9032372821060121
Hardenberg,2021,-1.0,-1.0,-1.0
Hardenberg,2022,-1.0,-1.0,-1.0
Hardenberg,2023,-1.0,-1.0,-1.0
Harderwijk,2006,-1.0,-1.0,-1.0
Harderwijk,2007,-1.0,-1.0,-1.0
Harderwijk,2008,-1.0,-1.0,-1.0
Harderwijk,2009,-1.0,-1.0,-1.0
Harderwijk,2010,-1.0,-1.0,-1.0
Harderwijk,2011,-1.0,-1.0,-1.0
Harderwijk,2012,-1.0,-1.0,-1.0
Harderwijk,2013,0.03032128514056225,0.04799196787148594,0.9216867469879518
Harderwijk,2014,-1.0,-1.0,-1.0
Harderwijk,2015,-1.0,-1.0,-1.0
Harderwijk,2016,-1.0,-1.0,-1.0
Harderwijk,2017,0.030303030303030304,0.045179063360881545,0.9245179063360881
Harderwijk,2018,0.03013552068473609,0.043687589158345225,0.9261768901569187
Harderwijk,2019,0.028958190541466755,0.04369431117203564,0.9273474982864977
Harderwijk,2020,0.028926322953888035,0.04611196188531563,0.9249617151607963
Harderwijk,2021,-1.0,-1.0,-1.0
Harderwijk,2022,-1.0,-1.0,-1.0
Harderwijk,2023,-1.0,-1.0,-1.0
Hardinxveld-Giessendam,2006,-1.0,-1.0,-1.0
Hardinxveld-Giessendam,2007,-1.0,-1.0,-1.0
Hardinxveld-Giessendam,2008,-1.0,-1.0,-1.0
Hardinxveld-Giessendam,2009,-1.0,-1.0,-1.0
Hardinxveld-Giessendam,2010,-1.0,-1.0,-1.0
Hardinxveld-Giessendam,2011,-1.0,-1.0,-1.0
Hardinxveld-Giessendam,2012,-1.0,-1.0,-1.0
Hardinxveld-Giessendam,2013,0.016082281439925197,0.059186535764375874,0.9247311827956989
Hardinxveld-Giessendam,2014,-1.0,-1.0,-1.0
Hardinxveld-Giessendam,2015,-1.0,-1.0,-1.0
Hardinxveld-Giessendam,2016,-1.0,-1.0,-1.0
Hardinxveld-Giessendam,2017,0.014687155106545547,0.061720010187622035,0.9235928347058324
Hardinxveld-Giessendam,2018,0.013940751804829473,0.061737615135673385,0.9243216330594971
Hardinxveld-Giessendam,2019,0.013228372017529622,0.06224638857328356,0.9245252394091868
Hardinxveld-Giessendam,2020,0.013099041533546324,0.06150159744408946,0.9253993610223642
Hardinxveld-Giessendam,2021,-1.0,-1.0,-1.0
Hardinxveld-Giessendam,2022,-1.0,-1.0,-1.0
Hardinxveld-Giessendam,2023,-1.0,-1.0,-1.0
GM0017,2006,-1.0,-1.0,-1.0
GM0017,2007,-1.0,-1.0,-1.0
GM0017,2008,-1.0,-1.0,-1.0
GM0017,2009,-1.0,-1.0,-1.0
GM0017,2010,-1.0,-1.0,-1.0
GM0017,2011,-1.0,-1.0,-1.0
GM0017,2012,-1.0,-1.0,-1.0
GM0017,2013,0.3449587824984147,0.1616994292961319,0.49334178820545344
GM0017,2014,-1.0,-1.0,-1.0
GM0017,2015,-1.0,-1.0,-1.0
GM0017,2016,-1.0,-1.0,-1.0
GM0017,2017,0.32942490228922383,0.18816303740926857,0.4824120603015075
GM0017,2018,0.3373428102788409,0.1858939311098961,0.476763258611263
GM0017,2019,-1.0,-1.0,-1.0
GM0017,2020,-1.0,-1.0,-1.0
GM0017,2021,-1.0,-1.0,-1.0
GM0017,2022,-1.0,-1.0,-1.0
GM0017,2023,-1.0,-1.0,-1.0
GM0395,2006,-1.0,-1.0,-1.0
GM0395,2007,-1.0,-1.0,-1.0
GM0395,2008,-1.0,-1.0,-1.0
GM0395,2009,-1.0,-1.0,-1.0
GM0395,2010,-1.0,-1.0,-1.0
GM0395,2011,-1.0,-1.0,-1.0
GM0395,2012,-1.0,-1.0,-1.0
GM0395,2013,-1.0,-1.0,-1.0
GM0395,2014,-1.0,-1.0,-1.0
GM0395,2015,-1.0,-1.0,-1.0
GM0395,2016,-1.0,-1.0,-1.0
GM0395,2017,-1.0,-1.0,-1.0
GM0395,2018,-1.0,-1.0,-1.0
GM0395,2019,-1.0,-1.0,-1.0
GM0395,2020,-1.0,-1.0,-1.0
GM0395,2021,-1.0,-1.0,-1.0
GM0395,2022,-1.0,-1.0,-1.0
GM0395,2023,-1.0,-1.0,-1.0
Harlingen,2006,-1.0,-1.0,-1.0
Harlingen,2007,-1.0,-1.0,-1.0
Harlingen,2008,-1.0,-1.0,-1.0
Harlingen,2009,-1.0,-1.0,-1.0
Harlingen,2010,-1.0,-1.0,-1.0
Harlingen,2011,-1.0,-1.0,-1.0
Harlingen,2012,-1.0,-1.0,-1.0
Harlingen,2013,0.06515957446808511,0.047872340425531915,0.886968085106383
Harlingen,2014,-1.0,-1.0,-1.0
Harlingen,2015,-1.0,-1.0,-1.0
Harlingen,2016,-1.0,-1.0,-1.0
Harlingen,2017,0.05649717514124294,0.04745762711864407,0.8960451977401129
Harlingen,2018,0.053156146179401995,0.054263565891472874,0.8925802879291251
Harlingen,2019,0.056415929203539814,0.053097345132743355,0.8904867256637168
Harlingen,2020,0.057877813504823156,0.05466237942122186,0.887459807073955
Harlingen,2021,-1.0,-1.0,-1.0
Harlingen,2022,-1.0,-1.0,-1.0
Harlingen,2023,-1.0,-1.0,-1.0
Hattem,2006,-1.0,-1.0,-1.0
Hattem,2007,-1.0,-1.0,-1.0
Hattem,2008,-1.0,-1.0,-1.0
Hattem,2009,-1.0,-1.0,-1.0
Hattem,2010,-1.0,-1.0,-1.0
Hattem,2011,-1.0,-1.0,-1.0
Hattem,2012,-1.0,-1.0,-1.0
Hattem,2013,0.13831967213114754,0.08265027322404371,0.7790300546448087
Hattem,2014,-1.0,-1.0,-1.0
Hattem,2015,-1.0,-1.0,-1.0
Hattem,2016,-1.0,-1.0,-1.0
Hattem,2017,0.14060080520284918,0.096314648497987,0.7630845462991639
Hattem,2018,0.13778580024067388,0.0956678700361011,0.7665463297232251
Hattem,2019,0.13699851411589897,0.09271916790490342,0.7702823179791976
Hattem,2020,0.1316477768090671,0.10055216506829409,0.7678000581226386
Hattem,2021,-1.0,-1.0,-1.0
Hattem,2022,-1.0,-1.0,-1.0
Hattem,2023,-1.0,-1.0,-1.0
GM1937,2006,-1.0,-1.0,-1.0
GM1937,2007,-1.0,-1.0,-1.0
GM1937,2008,-1.0,-1.0,-1.0
GM1937,2009,-1.0,-1.0,-1.0
GM1937,2010,-1.0,-1.0,-1.0
GM1937,2011,-1.0,-1.0,-1.0
GM1937,2012,-1.0,-1.0,-1.0
GM1937,2013,-1.0,-1.0,-1.0
GM1937,2014,-1.0,-1.0,-1.0
GM1937,2015,-1.0,-1.0,-1.0
GM1937,2016,-1.0,-1.0,-1.0
GM1937,2017,-1.0,-1.0,-1.0
GM1937,2018,-1.0,-1.0,-1.0
GM1937,2019,-1.0,-1.0,-1.0
GM1937,2020,-1.0,-1.0,-1.0
GM1937,2021,-1.0,-1.0,-1.0
GM1937,2022,-1.0,-1.0,-1.0
GM1937,2023,-1.0,-1.0,-1.0
Heemskerk,2006,-1.0,-1.0,-1.0
Heemskerk,2007,-1.0,-1.0,-1.0
Heemskerk,2008,-1.0,-1.0,-1.0
Heemskerk,2009,-1.0,-1.0,-1.0
Heemskerk,2010,-1.0,-1.0,-1.0
Heemskerk,2011,-1.0,-1.0,-1.0
Heemskerk,2012,-1.0,-1.0,-1.0
Heemskerk,2013,0.03480573543015726,0.11043015726179463,0.8547641073080481
Heemskerk,2014,-1.0,-1.0,-1.0
Heemskerk,2015,-1.0,-1.0,-1.0
Heemskerk,2016,-1.0,-1.0,-1.0
Heemskerk,2017,0.03742337885794171,0.11356059791375417,0.8490160232283042
Heemskerk,2018,0.035357255603493634,0.10796590550352521,0.8566768388929812
Heemskerk,2019,0.034870755195134315,0.11008616320324378,0.8550430816016219
Heemskerk,2020,0.03273370687112946,0.10812936203676399,0.8591369310921066
Heemskerk,2021,-1.0,-1.0,-1.0
Heemskerk,2022,-1.0,-1.0,-1.0
Heemskerk,2023,-1.0,-1.0,-1.0
Heemstede,2006,-1.0,-1.0,-1.0
Heemstede,2007,-1.0,-1.0,-1.0
Heemstede,2008,-1.0,-1.0,-1.0
Heemstede,2009,-1.0,-1.0,-1.0
Heemstede,2010,-1.0,-1.0,-1.0
Heemstede,2011,-1.0,-1.0,-1.0
Heemstede,2012,-1.0,-1.0,-1.0
Heemstede,2013,0.07119662282838123,0.15457054716674784,0.7742328300048709
Heemstede,2014,-1.0,-1.0,-1.0
Heemstede,2015,-1.0,-1.0,-1.0
Heemstede,2016,-1.0,-1.0,-1.0
Heemstede,2017,0.061394302848575714,0.16941529235382308,0.7691904047976011
Heemstede,2018,0.06306638178737198,0.16982244161202384,0.767111176600604
Heemstede,2019,0.06497702469844915,0.17044801838024123,0.7645749569213096
Heemstede,2020,0.06844904815229563,0.16937290033594626,0.7621780515117581
Heemstede,2021,-1.0,-1.0,-1.0
Heemstede,2022,-1.0,-1.0,-1.0
Heemstede,2023,-1.0,-1.0,-1.0
Heerde,2006,-1.0,-1.0,-1.0
Heerde,2007,-1.0,-1.0,-1.0
Heerde,2008,-1.0,-1.0,-1.0
Heerde,2009,-1.0,-1.0,-1.0
Heerde,2010,-1.0,-1.0,-1.0
